X,Y,DESCRIP96,BUSINESS96,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
326250.7884,672413.1587,vacant, ,Vacant,Vacant, , , , ,4198
316349.0836,666390.7075,butcher,Charles Cormack,Class 1,Class 1,Class 1,Class 4,44B MAIN STREET,EH14 7EH,4199
314367.9258,677378.117900001,grocer,Dalmeny Village Shop,Class 1,Class 1,Class 9,Class 9, , ,4200
314419.3406,677393.170299999,post office,Dalmeny Post office,Class 1,Class 1,Class 1,Class 4, , ,4201
320562.4963,675459.4879,optician,Black & Lizars,Class 1,Class 1,Class 1,Class 1, , ,4202
320567.5016,675459.988500001,florist,Fleurette,Vacant,Class 1, , , , ,4203
326244.6322,672412.6851,architect,Anderson Jeffrey Associates,Class 4,Class 4,Class 1,Class 1,6 LORD RUSSELL PLACE,EH9 1NQ,4204
326845.9523,675410.810000001,n/t/c,Lorne Street Newsagent,Class 1,Class 1,Vacant,Vacant,31 LORNE STREET,EH6 8QW,4205
326877.1908,675394.5715,vacant (possibly store), ,Class 1,Vacant,Vacant,Class 9, , ,4206
326977.8092,675358.333900001,vacant, ,Class 4,Vacant, , , , ,4207
327034.6192,675347.9531,plumbers & gasfitters,Aramo,Class 4,Class 4,Vacant,Class 9, , ,4208
327030.4285,675349.000800001,n/t/c,Robert Batten,Class 1,Class 1,Class 1,Class 1,73 LORNE STREET,EH6 8QG,4209
326777.4452,675470.848200001,charity shop,Faith Hope & Charity, ,Class 1,Vacant,Vacant,4 LORNE STREET,EH6 8QU,4210
326812.9005,675453.895400001,vacant, ,Class 1,Vacant, , , , ,4211
326836.9523,675442.1423,wholesale flower supplies,Short of Flowers,Class 1,Class 2, , , , ,4212
324745.3999,673650.177200001,cafe,Cornerstone Coffee Shop,Class 3,Class 3, , , , ,4213
324752.5257,673651.8972,books,Cornerstone Bookshop,Class 1,Class 1,Class 3,Class 3,3A(3) LOTHIAN ROAD,EH1 2EP,4214
324760.3886,673654.1086,gifts,Peace & Justice Shop,Class 1,Class 1, , , , ,4215
324786.926,673657.548699999,gifts,One World Shop,Class 4,Class 1,Class 1,Class 1,3B LOTHIAN ROAD,EH1 2EP,4216
324766.2149,673497.9045,bank,Bank of Scotland,SUI GENERIS,Class 2, , , , ,4217
324768.7418,673480.747500001,public house,Ferret & Trouserleg,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,21 LOTHIAN ROAD,EH1 2DJ,4218
324770.2425,673471.9933,amusement arcade,LA Amusements,Class 11,Class 11,Class 11,Class 2,25 LOTHIAN ROAD,EH1 2DJ,4219
324777.2473,673446.7523,hearing aids,Amplivox Ultratone,Class 2,Class 2,Class 2,Class 2,37 LOTHIAN ROAD,EH1 2DJ,4220
324778.2477,673440.749399999,mobile telephones,DX Communications,Class 1,Class 1,Class 3,Class 1,39 LOTHIAN ROAD,EH1 2DJ,4221
324779.7485,673434.7465,"dress fabrics, haberdashery",Kings Fabrics,Class 1,Class 1,Class 3,Class 3,43-45 LOTHIAN ROAD,EH1 2DJ,4222
324783.7485,673416.750800001,"greeting cards, gifts",Paper Tiger,Class 1,Class 1,Class 1,Class 1,53 LOTHIAN ROAD,EH1 2DJ,4223
324784.7489,673410.9981,photographic goods,Edinburgh Cameras,Class 1,Class 1,Class 1,Vacant,55 LOTHIAN ROAD,EH1 2DJ,4224
324785.9971,673405.006200001,n/t/c,L. Lisi,Class 1,Class 1,Class 1,Class 1,57 LOTHIAN ROAD,EH1 2DJ,4225
324787.4979,673397.0024,take-away food,Simply Sandwiches,Class 1,Class 1,Class 1,Class 1,59 LOTHIAN ROAD,EH1 2DJ,4226
324788.7485,673389.7489,hot food take-away,Snack Shack,SUI GENERIS,SUI GENERIS,Vacant,Class 1,63 LOTHIAN ROAD,EH1 2DJ,4227
324790.4993,673382.4955,public house,Shakespeares,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,65 LOTHIAN ROAD,EH1 2DJ,4228
324803.9895,673303.252499999,books & government publications,H.M.S.O. Bookshop,Vacant,Class 1,Class 1,Class 3,71 LOTHIAN ROAD,EH3 9AW,4229
324804.9895,673299.261499999,vacant, ,Class 1,Vacant, , , , ,4230
324808.4912,673280.252499999,public house,Bull & Bush,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,81-83 LOTHIAN ROAD,EH3 9AW,4231
324810.4917,673270.249600001,restaurant & hot food take-away,Darios Pizza & Spaghetti House,Class 3,Class 3,Class 3,Class 3,85-87 LOTHIAN ROAD,EH3 9AW,4232
324812.4912,673259.498299999,public house,Barracuda Disco Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,93 LOTHIAN ROAD,EH3 9AW,4233
324813.7399,673252.2477,restaurant (Italian),Lazio,Class 3,Class 3,Class 3,Class 3,95 LOTHIAN ROAD,EH3 9AW,4234
324814.7394,673247.000499999,toys,Wonderland Toys,Class 1,Class 1, , , , ,4235
324815.7399,673240.497400001,toys,Wonderland,Class 1,Class 1, , , , ,4236
324816.4888,673236.251499999,health studio,Instant Tan Salon,Class 1,Class 11,Class 1,Vacant,103 LOTHIAN ROAD,EH3 9AN,4237
324817.4907,673228.999500001,restaurant (Chinese),Great Wall,Class 3,Class 3,Class 3,Class 3,105-109 LOTHIAN ROAD,EH3 9AN,4238
324818.4941,673222.2544,restaurant & hot food take-away,Pizza Hut,Vacant,Class 3,Class 3,Class 3,113-117 LOTHIAN ROAD,EH3 9AN,4239
324820.4941,673213.253900001,restaurant & hot food take-away,Sinatra's,Class 1,Class 3,Class 3,Class 3,119 LOTHIAN ROAD,EH3 9AN,4240
324822.9919,673200.5131,vacant, ,Class 2,Vacant,Class 3,Class 3,123 LOTHIAN ROAD,EH3 9AN,4241
324830.7456,673171.749399999,vacant, ,Class 2,Vacant,Class 1,Class 1,125 LOTHIAN ROAD,EH3 9AD,4242
324830.747,673162.7489,hairdresser,Paterson SA,Class 1,Class 1,Class 1,Class 1,127(GF)-131 LOTHIAN ROAD,EH3 9AD,4243
324832.4974,673153.7489,public house,Burnt Post,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,133-135 LOTHIAN ROAD,EH3 9AD,4244
324833.9981,673146.0,household goods,Ali's Cave,Class 1,Class 1,Class 1,Class 1,139-145 LOTHIAN ROAD,EH3 9AD,4245
324835.9981,673134.2501,shoe repairs / key cutting,Timpson,Class 1,Class 1,Class 1,Class 1,149 LOTHIAN ROAD,EH3 9AA,4246
324838.2473,673122.5021,shoes,Shoe String,Class 1,Class 1,Class 1,Class 1,151-153 LOTHIAN ROAD,EH3 9AA,4247
324839.748,673114.498299999,restaurant (Indian),Zamzamah,Class 3,Class 3,Class 3,Class 2,157-159 LOTHIAN ROAD,EH3 9AA,4248
324841.4926,673104.249600001,public house,Tickety Boo's,SUI GENERIS,SUI GENERIS,Vacant,SUI GENERIS,161 LOTHIAN ROAD,EH3 9AA,4249
324843.2435,673095.4955,bank,T.S.B.,Class 2,Class 2,Class 2,Class 2,165 LOTHIAN ROAD,EH3 9AA,4250
324734.758,673475.1982,demolished, ,Class 1,Demolished, , , , ,4251
324780.0024,673246.752699999,financial services,Save & Invest,Vacant,Class 2,Class 2,Vacant,90-92 LOTHIAN ROAD,EH3 9BE,4252
324781.5031,673239.249199999,optician,Prescott,Class 1,Class 1,Class 1,Class 1,98 LOTHIAN ROAD,EH3 9BE,4253
324783.7465,673227.9981,restaurant (Italian),Bar Italia,Class 3,Class 3,Class 3,Class 3,100-104 LOTHIAN ROAD,EH3 9BE,4254
324785.7532,673219.498299999,sports equipment & clothing,Workout World,Class 1,Class 1,Class 1,Class 1,108-110 LOTHIAN ROAD,EH3 9BE,4255
324788.2611,673201.998600001,funeral directors,W.T. Dunbar & Sons,Class 4,Class 1,Class 3,Class 3,116 LOTHIAN ROAD,EH3 9BE,4256
324791.7527,673159.250600001,mens clothing,Berry,Class 1,Class 1,Class 1,Class 1,122 LOTHIAN ROAD,EH3 9BG,4257
324793.2506,673153.753699999,wine merchant,Victoria Wine,Class 1,Class 1,Class 1,Vacant,126 LOTHIAN ROAD,EH3 9BG,4258
324794.5012,673148.2511,n/t/c,R.S. McColl,Class 1,Class 1, ,Class 1,128 LOTHIAN ROAD,EH3 9BG,4259
324797.2525,673135.745100001,n/t/c,R.S. McColl,Class 1,Class 1, ,Vacant,130 LOTHIAN ROAD,EH3 9BG,4260
324798.7532,673129.242000001,electrical & gas appliances,Robertsons,Class 1,Class 1,Class 1,Class 1,132 LOTHIAN ROAD,EH3 9BG,4261
324799.7537,673122.4888,outdoor equipment & clothing,New Heights,Class 1,Class 1,Class 11,Class 11,134 LOTHIAN ROAD,EH3 9BG,4262
324800.7542,673114.735099999,charity shop,Sue Ryder,Class 1,Class 1,Class 1,Class 1,136 LOTHIAN ROAD,EH3 9BG,4263
324802.0048,673107.481699999,videotape & pc game rental,Entertainment World,Class 1,Class 1,Class 1,Class 1,138 LOTHIAN ROAD,EH3 9BG,4264
324803.2554,673100.728499999,t.v. & video rental,Radio Rentals,Class 1,Class 1,Vacant,Vacant,140 LOTHIAN ROAD,EH3 9BG,4265
324804.5059,673094.225400001,mixed durable goods,Woolworths,Class 1,Class 1,Class 1,Class 1,142 LOTHIAN ROAD,EH3 9BG,4266
324805.7565,673086.721799999,soft furnishings,Jeffreys,Class 1,Class 1,Class 1,Class 1,144 LOTHIAN ROAD,EH3 9BG,4267
325848.7126,673242.8178,residential, ,Vacant,Class 9, , , , ,4268
325846.0607,673238.309599999,residential, ,Vacant,Class 9, , , , ,4269
325831.8341,673220.2652,public house,Iguana,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,41 LOTHIAN STREET,EH1 1HB,4270
325826.0,673213.3704,restaurant & bar,Negociants, ,Class 3,Class 3,Class 3,47 LOTHIAN STREET,EH1 1HB,4271
324814.9004,676955.915100001,residential, ,Vacant,Class 9, , , , ,4272
324809,676960,residential, ,Vacant,Class 9, , , , ,4273
324712.2767,676994.8155,vacant, ,Class 1,Vacant, , , , ,4274
324284.7447,677032.510600001,residential, ,Vacant,Class 9, , , , ,4275
324203.6029,677005.2553,public house,Wardie Hotel,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,4276
323954,677021,car repairs,Metro Centre Garage,Class 4,Class 1, , , , ,4277
323939,677028,domestic appliance servicing,Micro Vac & Wash,Class 1,Class 1, , , , ,4278
323853,677060,n/t/c & post office,G. Edward,Class 1,Class 1, , , , ,4279
323843.193,677071.386,vacant, ,Class 4,Vacant, , , , ,4280
323777.1974,677094.7939,public house,Granton Tap,SUI GENERIS,SUI GENERIS,Class 2,Vacant,160 LOWER GRANTON ROAD,EH5 1EY,4281
326401.1859,672533.309,beauty salon,Myra Crawford, ,Class 1, , , , ,4282
326407.0313,672535.9395,chiropodist,J.S. Caplan, ,Class 2, , , , ,4283
326409.9541,672537.1086,golf equipment,Golf Shop, ,Class 1,Vacant,Class 1,3C LUTTON PLACE,EH8 9PD,4284
326999.013,674386.4772,car accessories,URO Auto Spares,Vacant,Class 1, , , , ,4285
327000.6274,674383.0,car accessories,URO Auto Spares,Class 1,Class 1,Class 4,Class 4,3 LYNE STREET,EH7 5DN,4286
324367.8623,673846.744899999,chemist,A.K. Stewart & Co.,Class 1,Class 1,Class 2,Class 2,1A(GF)-1B LYNEDOCH PLACE,EH3 7PX,4287
324374.7763,673854.7653,n/t/c,Maliks,Class 1,Class 1,Class 1,Class 1,2B LYNEDOCH PLACE,EH3 7PX,4288
324369.5619,673857.372500001,hairdresser,Charlie Mearns,Class 1,Class 1,Class 1,Class 1,2A LYNEDOCH PLACE,EH3 7PX,4289
326313.7715,676534.6732,grocer,John's Corner Shop,Vacant,Class 1, , , , ,4290
326298.3464,676554.5233,vacant, ,SUI GENERIS,Vacant, , , , ,4291
326293.7715,676561.7125,vacant, ,Vacant,Vacant,Vacant,Class 2, , ,4292
326288.1965,676570.810799999,furniture removal,Halley Removals & Haulage,Class 4,Class 2, ,Class 2,56-58 MADEIRA STREET,EH6 4AU,4293
330430.2004,672616.422599999,stationery,Southfield Stationers,Vacant,Class 1, , , , ,4294
330438.7736,672618.9231,stationery,Southfield Stationers,Vacant,Class 1, , , , ,4295
330449.1329,672622.1381,hot food take-away,Moonlight,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1/B MAGDALENE DRIVE,EH15 3DA,4296
330454.1339,672623.567,hot food take-away,Late Night Star,Class 11,SUI GENERIS,SUI GENERIS,SUI GENERIS,1/C MAGDALENE DRIVE,EH15 3DA,4297
330931.3057,672737.0437,videotape hire,Magdalene Video, ,Class 1,Class 1, , , ,4298
330938.1925,672738.608899999,grocer,Family Choice Foodliner,Class 1,Class 1,Class 1,Class 1,23A MAGDALENE DRIVE,EH15 3DT,4299
330946.6445,672740.4871,butcher,Ian Tait,Class 1,Class 1,Vacant,Vacant,23B MAGDALENE DRIVE,EH15 3DT,4300
330827.4957,672674.2607,baker,Bootland & Co.,Class 1,Class 1,Class 1,Class 1,40 MAGDALENE DRIVE,EH15 3DZ,4301
330832.4348,672675.1998,vacant, ,Vacant,Vacant,Vacant,Vacant,42 MAGDALENE DRIVE,EH15 3DZ,4302
330842.4001,672677.321599999,grocer,Michael's Mini Market & Off License,Vacant,Class 1,Vacant,Class 1,44 MAGDALENE DRIVE,EH15 3DZ,4303
330859.226,672672.226,n/t/c & post office,Harry Tait,Class 1,Class 1,Class 1,Class 1,46 MAGDALENE DRIVE,EH15 3DZ,4304
330862.5738,672664.817299999,chemist,Magdalene Pharmacy,Class 1,Class 1,SUI GENERIS,SUI GENERIS,48 MAGDALENE DRIVE,EH15 3DZ,4305
330863.539,672659.565199999,hairdresser,Elizabeth's,Class 1,Class 1,Class 1,Class 1,50 MAGDALENE DRIVE,EH15 3DZ,4306
316359.7493,666465.9164,community centre,Nursery Community Centre,Class 1,Class 2, , , , ,4307
316367.312,666449.0,public house,Malleny Arms,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,15 MAIN STREET,EH14 7EQ,4308
316371.0,666431.4791,baker & wholefoods,The Upper Crust,Class 1,Class 1,SUI GENERIS,SUI GENERIS,17 MAIN STREET,EH14 7EQ,4309
316374.5627,666410.9164,hairdresser,Ian Cameron,Class 1,Class 1,Class 1,Class 1,27 MAIN STREET,EH14 7EQ,4310
316279.0836,666499.874600001,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,4 MAIN STREET,EH14 7EH,4311
316302.4511,666483.626800001,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,6 MAIN STREET,EH14 7EH,4312
316336,666464,public house,Grey Horse Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,20-22 MAIN STREET,EH14 7EH,4313
316344.3343,666448.646299999,hardware,Balerno Hardware,Class 1,Class 1,Class 1,Class 1,24 MAIN STREET,EH14 7EH,4314
316347.6463,666443.0,chemist,M.F.M. Spooner,Class 1,Class 1,Class 1,Class 1,26 MAIN STREET,EH14 7EH,4315
316352.6045,666425.4791,betting shop,Morrison,Class 2,Class 2,Class 2,Vacant,34 MAIN STREET,EH14 7EH,4316
316354.2089,666415.9164,post office,Balerno Post Office,Class 1,Class 1,Class 1,Class 1,36 MAIN STREET,EH14 7EH,4317
316351.0836,666404.4791,grocer & n/t/c,News Plus - Alexander Fleming,Class 1,Class 1,Vacant,Class 4,42 MAIN STREET,EH14 7EH,4318
316350.1254,666397.4791,hot food take-away (Chinese),Park,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,44 MAIN STREET,EH14 7EH,4319
320579.5016,675459.495300001,baker,Greggs,Class 1,Class 1,Class 1,Class 1,"21 MAIN STREET, DAVIDSON'S MAI",EH4 5BZ,4320
320586.9948,675460.4859,public house,Ye Olde Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,"23 MAIN STREET, DAVIDSON'S MAI",EH4 5BZ,4321
320623.001,675464.987400001,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,"29-33 MAIN STREET, DAVIDSON'S",EH4 5BZ,4322
320658.8771,675461.8936,public house,Norhet,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,"45 MAIN STREET, DAVIDSON'S MAI",EH4 5BZ,4323
320669.7761,675462.0386,undertakers,Barclays Funeral Services,Class 2,Class 1,Class 1,Class 1,"49 MAIN STREET, DAVIDSON'S MAI",EH4 5BZ,4324
320748.1413,675464.611,hairdresser,Hebe,Class 1,Class 1,Class 1,Class 1,"61 MAIN STREET, DAVIDSON'S MAI",EH4 5AD,4325
320751.8478,675464.5908,knitting wool,Ribs & Bibs,Class 1,Class 1, , , , ,4326
320755.4899,675464.7743,dentist,Edith J. Butler,Class 2,Class 2, , , , ,4327
320761.8973,675464.9376,wine merchant,Thresher,Class 1,Class 1,Class 1,Vacant,"67-69 MAIN STREET, DAVIDSON'S",EH4 5AD,4328
320785.2037,675465.998199999,frozen food,Iceland,Class 1,Class 1,Class 1,Vacant,"75 MAIN STREET, DAVIDSON'S MAI",EH4 5AD,4329
320794.0789,675466.170499999,estate agents,Lindsay,Class 2,Class 2, ,Class 2,"77 MAIN STREET, DAVIDSON'S MAI",EH4 5AD,4330
320827.0807,675470.897299999,electrical goods,Main (?) Electrical,Class 1,Class 1,Vacant,Class 1,"83 MAIN STREET, DAVIDSON'S MAI",EH4 5AD,4331
320859.4679,675468.7927,vacant, ,Class 1,Vacant, ,Class 4,"89 MAIN STREET, DAVIDSON'S MAI",EH4 5AD,4332
320561.7011,675426.8386,n/t/c,Margiotta,Class 1,Class 1,Vacant,Class 1,"8 MAIN STREET, DAVIDSON'S MAIN",EH4 5BY,4333
320728.4074,675437.715600001,videotape hire,Blockbuster Video,Class 1,Class 1,Class 1,Class 1,"44 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4334
320733.2257,675438.042199999,greengrocer,Fruit Garden,Class 1,Class 1,Class 1,Class 1,"46 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4335
320735.4697,675438.082599999,betting shop,Macbet,Class 2,Class 2,Class 2,Class 2,"48 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4336
320762.7927,675439.001800001,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,"54 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4337
320777.3266,675439.654999999,chemist,George Lunan,Class 1,Class 1,Class 1,Class 1,"58-60 MAIN STREET, DAVIDSON'S",EH4 5AA,4338
320790.2989,675440.001800001,charity shop,Cancer Research Campaign,Class 1,Class 1,Class 1,Class 1,"64 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4339
320795.2055,675440.165100001,dry cleaner / photo processing,Klick / Munro,Class 1,Class 1,Class 1,Class 1,"68 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4340
320800.4312,675439.1853,travel agent,Sibbald Travel,Class 1,Class 1,Class 1,Class 1,"70 MAIN STREET, DAVIDSON'S MAI",EH4 5AA,4341
320843.3872,675442.979800001,hot food take-away,Corbie Takeaway,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,"72 MAIN STREET, DAVIDSON'S MAI",EH4 5AB,4342
320879.2797,675449.092399999,public house,Village Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,"80 MAIN STREET, DAVIDSON'S MAI",EH4 5AB,4343
312456.6844,674592.490900001,public house,Kirklands Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,(15A) MAIN STREET,EH29 9AE,4344
312528.7193,674579.314999999,hot food take-away,Fourways Fish Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 MAIN STREET,EH29 9AE,4345
312550.1753,674578.403000001,videotape hire,Silver Screen Video, ,Class 1,Class 11,Class 11,33 MAIN STREET,EH29 9AE,4346
312554.6669,674578.403000001,hot food take-away (Chinese),Wok Cottage,Class 2,SUI GENERIS,SUI GENERIS,SUI GENERIS,35 MAIN STREET,EH29 9AE,4347
312312.1957,674596.6338,hairdresser,George's,Class 1,Class 1,Class 1,Class 1,12 MAIN STREET,EH29 9AA,4348
312364.433,674586.359999999,n/t/c,R. & H. Towers,Class 1,Class 1,Class 1,Class 1,22 MAIN STREET,EH29 9AA,4349
312371.7129,674584.6909,grocer,Food Stop,Class 1,Class 1, , , , ,4350
312406.7018,674577.193399999,chemist,W.C. Jones,Class 1,Class 1, , , , ,4351
312469.4211,674558.596999999,post office,Kirkliston Post Office,Vacant,Class 1,Class 1,Class 1,66 MAIN STREET,EH29 9AB,4352
312534.9993,674553.772299999,public house,Newliston Arms Hotel,SUI GENERIS,SUI GENERIS, , , , ,4353
313888.322,670722.3452,residential, ,Class 1,Class 9, , , , ,4354
313859.7544,670709.081900001,grocer & post office,Ratho Post Office,Class 1,Class 1,Class 9, , , ,4355
313805.9591,670682.1228,grocer,Ian Jamieson,Class 1,Class 1,Class 1,Class 1,77 MAIN STREET,EH28 8RT,4356
313677.8772,670629.081900001,public house,Hollybush Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,4357
313894,670747,residential, ,Class 1,Class 9, , , , ,4358
326893.602,675723.801000001,domestic appliance sales & service,Leith Domestic Appliances,Class 1,Class 1,Class 1,Class 1,4 MANDERSTON STREET,EH6 8LY,4359
319879.5561,672798.3572,vacant, ,Class 1,Vacant, , , , ,4360
319832,672883,frozen food,Iceland,Class 1,Class 1,Class 1,Class 1,10 MANSE ROAD,EH12 7SN,4361
319879.9872,672746.721899999,hot food take-away (Chinese),Magic Wok,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,60 MANSE ROAD,EH12 7SS,4362
325706.1159,674681.429,office,Bassoe Offshore,Vacant,Class 4, ,Class 2,1-3 MANSFIELD PLACE,EH3 6NB,4363
325704.8173,674687.597100001,office,Bassoe Offshore,Vacant,Class 4, , , , ,4364
325690.2203,674731.0,credit retrieval services,Thomas Hannah,Class 2,Class 4,Class 4,Class 2,9 MANSFIELD PLACE,EH3 6NB,4365
316500.3728,665421.7456,restaurant,Whinrig,Class 3,Class 3, , , , ,4366
325460.3702,672469.5769,furrier (retail),Arnold Seftor,Class 1,Class 1,Class 1,Class 2,1-1A MARCHMONT CRESCENT,EH9 1HN,4367
325549.3653,672301.632200001,pictures & picture framing,Hutton Art,Class 1,Class 1,Class 1,Class 1,25 MARCHMONT CRESCENT,EH9 1HQ,4368
325550.786,672297.370200001,electrical engineers,Chris Hutton,Vacant,Class 4,Class 1,Class 1,27 MARCHMONT CRESCENT,EH9 1HQ,4369
325551.7331,672292.6347,vacant, ,Class 1,Vacant,Class 1,Class 1,29 MARCHMONT CRESCENT,EH9 1HQ,4370
325580.0025,672302.156199999,public house,Earl of Marchmont,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,22 MARCHMONT CRESCENT,EH9 1HG,4371
325580.0025,672295.5264,jeweller,Andrew Strathie Jewellery Workshop,Class 4,Class 1,Vacant,Class 3,24 MARCHMONT CRESCENT,EH9 1HG,4372
325580.476,672288.8967,vacant, ,Class 1,Vacant,Class 1,Class 1,28-30 MARCHMONT CRESCENT,EH9 1HG,4373
325507.3964,672118.657099999,videotape hire,Global Video,Class 1,Class 1,Vacant,Class 1,92 MARCHMONT CRESCENT,EH9 1HD,4374
325505.5857,672116.544600001,videotape hire,Global Video,Class 1,Class 1, , , , ,4375
325503.1714,672112.319599999,cafe,The In Filling Coffee Shop,Class 1,Class 3, , , , ,4376
325502.8697,672109.905400001,butcher,Michael Field,Class 1,Class 1,Class 1,Class 1,100 MARCHMONT CRESCENT,EH9 1HD,4377
325502.8697,672107.4911,fishmonger,Helen's Place,Class 1,Class 1,Class 1,Class 1,102 MARCHMONT CRESCENT,EH9 1HD,4378
325503.1714,672104.775,property managers,Edinburgh Property Management,Class 1,Class 4,Class 2,Class 1,104 MARCHMONT CRESCENT,EH9 1HD,4379
325460.8438,672464.8413,veterinary surgery,Almond Veterinary Centre,Class 4,Class 2,Class 1,Class 1,3 MARCHMONT ROAD,EH9 1HY,4380
325461.3173,672460.579299999,financial services,Shepherds Friendly Society,Class 4,Class 2,Class 4,Vacant,5 MARCHMONT ROAD,EH9 1HY,4381
325462.2644,672455.420700001,hairdresser,Alvas,Class 1,Class 1,Class 4,Vacant,7 MARCHMONT ROAD,EH9 1HY,4382
325462.738,672450.6851,vacant, ,Class 4,Vacant, , , , ,4383
325471.7909,672364.4736,hot food take-away,Ravi Shankar,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,27A MARCHMONT ROAD,EH9 1HY,4384
325472.2644,672360.6851,optician,LB Optician,Class 1,Class 1,Class 1,Class 1,27B MARCHMONT ROAD,EH9 1HY,4385
325472.738,672356.8967,florist,Jan Marie,Class 1,Class 1,Class 2,Class 2,27C MARCHMONT ROAD,EH9 1HY,4386
325476.5289,672322.418199999,kitchen furniture & fittings,Kitchen Plus,Class 1,Class 1, , , , ,4387
325477.9496,672311.0529,kitchen furniture & fittings,Kitchen Plus,Class 1,Class 1, , , , ,4388
325478.8967,672304.8967,t.v. aerial contractors,A.J.'s TV & Aerial Service,Class 1,Class 4, , , , ,4389
325514.2661,671976.7929,vacant, ,Class 1,Vacant,Class 4,Class 1,123 MARCHMONT ROAD,EH9 1HA,4390
325514.5679,671972.5679,watchmaker,J.C. Wilkie,Vacant,Class 4,Class 2,Class 2, , ,4391
325438.7884,672376.0,videotape hire,Video Rentals,Class 4,Class 1,Class 1,Class 1,22 MARCHMONT ROAD,EH9 1HZ,4392
325440.0529,672368.891799999,hot food take-away,K2,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,24 MARCHMONT ROAD,EH9 1HZ,4393
325440.5264,672363.682700001,chemist,Leslie Kong,Class 1,Class 1,Class 1,Class 1,26 MARCHMONT ROAD,EH9 1HZ,4394
325441.0,672358.4736,n/t/c,H. Shaw,Class 1,Class 1,Class 2,Class 4,30 MARCHMONT ROAD,EH9 1HZ,4395
325445.6827,672324.997500001,plumbers,John Hainey,Class 4,Class 4,Vacant,Class 4,32/38 MARCHMONT ROAD,EH9 1HX,4396
325445.6827,672319.7884,glass restoration / repair,Beazer Glass Restoration,Class 1,Class 4,Class 4,Class 4,36 MARCHMONT ROAD,EH9 1HX,4397
325445.6827,672314.579299999,camera repairs,Capital Camera Repairs,Class 2,Class 1,Class 4,Class 4,32/38 MARCHMONT ROAD,EH9 1HX,4398
326023.8906,675202.1314,furniture,Martin & Frost, ,Class 1,Class 1,Demolished, , ,4399
327060.5163,674408.4641,beauty salon,Faces,Class 1,Class 1,Class 1,Class 1,78 MONTROSE TERRACE,EH7 5DP,4400
327065.582,674409.5557,launderette,Warrender Launderettes Ltd.,Class 1,Class 1,Class 1,Class 1,80 MONTROSE TERRACE,EH7 5DP,4401
326253.1688,674666.402000001,grocer,Keen Cost,Class 1,Class 1,Vacant,Vacant,1 MONTGOMERY STREET,EH7 5JU,4402
326260.9357,674666.908500001,hot food take-away,Montgomery Fish Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,3-7 MONTGOMERY STREET,EH7 5JU,4403
326502.373,674690.953400001,grocer & n/t/c,The Dairy - General Store,Class 1,Class 1,Class 1,Class 3,89-91 MONTGOMERY STREET,EH7 5HZ,4404
326633.1865,674673.766899999,accountants,Norman Gregg & Co.,Class 1,Class 2,Class 2,Class 2,119 MONTGOMERY STREET,EH7 5EX,4405
326244.3115,674634.052300001,hairdresser,Larry's,Class 1,Class 1,Class 1,Class 1,10 MONTGOMERY STREET,EH7 5JS,4406
326249.8834,674634.727700001,travel agent,Sphere Travel,Class 1,Class 1,Class 1,Class 1,12A MONTGOMERY STREET,EH7 5JS,4407
